mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn	variant_case	variant_freq
TCGA-A8-A0AB:7:73457000:G	51	14	2	2	2	TCGA-A8-A0AB	0.215384615384615
TCGA-A8-A0AB:7:73457001:C	52	14	2	2	2	TCGA-A8-A0AB	0.212121212121212
TCGA-A8-A0AB:17:37880220:T	98	100	2	2	2	TCGA-A8-A0AB	0.505050505050505
TCGA-A8-A0AB:15:99023896:C	42	75	2	1	2	TCGA-A8-A0AB	0.641025641025641
TCGA-A8-A0AB:15:28421867:A	85	45	2	1	2	TCGA-A8-A0AB	0.346153846153846
TCGA-A8-A0AB:16:32190861:G	81	27	2	2	4	TCGA-A8-A0AB	0.25
TCGA-A8-A0AB:1:38409488:C	57	25	2	1	2	TCGA-A8-A0AB	0.304878048780488
TCGA-A8-A0AB:1:44424472:C	63	23	2	1	2	TCGA-A8-A0AB	0.267441860465116
TCGA-A8-A0AB:10:30318244:C	57	66	2	1	2	TCGA-A8-A0AB	0.536585365853659
TCGA-A8-A0AB:19:12984565:G	34	30	2	2	2	TCGA-A8-A0AB	0.46875
TCGA-A8-A0AB:17:8439105:C	11	43	2	0	2	TCGA-A8-A0AB	0.796296296296296
TCGA-A8-A0AB:5:140236812:G	29	25	2	2	2	TCGA-A8-A0AB	0.462962962962963
TCGA-A8-A0AB:21:36252946:T	73	64	2	2	2	TCGA-A8-A0AB	0.467153284671533
TCGA-A8-A0AB:3:47676719:G	327	297	2	2	2	TCGA-A8-A0AB	0.475961538461538
TCGA-A8-A0AB:15:25221514:G	65	73	2	1	2	TCGA-A8-A0AB	0.528985507246377
TCGA-A8-A0AB:6:135239594:C	156	18	2	2	2	TCGA-A8-A0AB	0.103448275862069
TCGA-A8-A0AB:17:7796758:G	82	15	2	0	2	TCGA-A8-A0AB	0.154639175257732
